native_id	scan	ms_level	rt_min	precursor_ref	precursor_mz	signal_sha256	inside_requested_window
controllerType=0 controllerNumber=1 scan=19971	19971	2	48.164423	controllerType=0 controllerNumber=1 scan=19966	502.2357	952891b22daf69ad6649fc058b6cf29e49b985a1e3baa463e77414e2722b2050	True
controllerType=0 controllerNumber=1 scan=19972	19972	2	48.165158	controllerType=0 controllerNumber=1 scan=19966	603.8167	daa10843b11cc9dda368c677bf15679f521a05d15cd8e0168d5578e808ea7478	True
controllerType=0 controllerNumber=1 scan=19973	19973	2	48.165898	controllerType=0 controllerNumber=1 scan=19966	752.8499	e2aa6dcc07ecc2c2dea3c61dfe00fcb9b63c1539c9e473afb1f9f98f18aa62c9	True
controllerType=0 controllerNumber=1 scan=19974	19974	2	48.166583	controllerType=0 controllerNumber=1 scan=19966	527.732238769531	a45f090fd5db6871248c220cc27666c775e649c618bbda5693f337909680941f	True
controllerType=0 controllerNumber=1 scan=19975	19975	2	48.167314	controllerType=0 controllerNumber=1 scan=19966	399.216094970703	946d6c668e093227fe15122b75312f462e3fa41d3e1acac4f7fce752b9c265b7	True
controllerType=0 controllerNumber=1 scan=19976	19976	2	48.168052	controllerType=0 controllerNumber=1 scan=19966	676.839416503906	41017893b9a3d22a333f50e75b5d3eac14f5efaf6035eee7c8c4119353fefbc9	True
controllerType=0 controllerNumber=1 scan=19977	19977	2	48.168814	controllerType=0 controllerNumber=1 scan=19966	587.616149902344	337cd331fe14f67a85cc5cf75857cbcf61d7f8b832fde0c0f4e88e18edf462e9	True
controllerType=0 controllerNumber=1 scan=19978	19978	2	48.169552	controllerType=0 controllerNumber=1 scan=19966	489.892303466797	b2c1cabf8216e202ee724c5563f0b9281363d5d564fc7b2260acabe2cdefd344	True
controllerType=0 controllerNumber=1 scan=19979	19979	2	48.170296	controllerType=0 controllerNumber=1 scan=19966	531.2669	ef057efa23b3669946e09a3b84029825f3a87db7bd169d637b79e736c8e5ccce	True
controllerType=0 controllerNumber=1 scan=19980	19980	2	48.171075	controllerType=0 controllerNumber=1 scan=19966	961.0522	45d4e0029364c42416d4a4598b20921a8935ec4f1339fb1b2d6fe9f8e17bd3e8	True
controllerType=0 controllerNumber=1 scan=19981	19981	2	48.171812	controllerType=0 controllerNumber=1 scan=19966	709.355407714844	0fa47f94a0418641e5a3da3042ef44f3bad8ede4e83096169a69c4ff8c969b5c	True
controllerType=0 controllerNumber=1 scan=19982	19982	1	48.172935			4606a7fdc79c8e32070aa19a44493afcbc596e1fbc3d34ffb48e94f29b0ddca1	True
controllerType=0 controllerNumber=1 scan=19983	19983	2	48.175064	controllerType=0 controllerNumber=1 scan=19982	602.3184	7daf6679e2cff9c84b046c163ef8dbc5006413ace5293eb2a7f3cb562faf6ec9	True
controllerType=0 controllerNumber=1 scan=19984	19984	2	48.175804	controllerType=0 controllerNumber=1 scan=19982	699.848510742188	fc8cdf6c1e48e6b3c3ab9911f5149a54621c258a23461a03cc2d12f062baf7c4	True
controllerType=0 controllerNumber=1 scan=19985	19985	2	48.176556	controllerType=0 controllerNumber=1 scan=19982	690.3348	56f306ffcb99e614f97fe76c9eb5c5d5f0b7f900874cf105251d23cfeb4743a9	True
controllerType=0 controllerNumber=1 scan=19986	19986	2	48.177321	controllerType=0 controllerNumber=1 scan=19982	815.7094	d337c3e75c47514793a0c7d45867d49184cb3b698cd4761bd0373bce54b54d97	True
controllerType=0 controllerNumber=1 scan=19987	19987	2	48.178054	controllerType=0 controllerNumber=1 scan=19982	518.792114257813	eddbe0ea555c6b29b4a5954380044751451014ae3f1e7fd0675fe9dde5cbaf26	True
controllerType=0 controllerNumber=1 scan=19988	19988	2	48.178789	controllerType=0 controllerNumber=1 scan=19982	472.256134033203	a7be8ddbc942cbaaebb45a1b35b9f986618edbc1c4d27f274593890bdc8408c9	True
controllerType=0 controllerNumber=1 scan=19989	19989	2	48.17955	controllerType=0 controllerNumber=1 scan=19982	945.4089	2d1f7de679111b08a2912d3930925589a1882cc16c85e9c99d9b20a0a890dac7	True
controllerType=0 controllerNumber=1 scan=19990	19990	2	48.180281	controllerType=0 controllerNumber=1 scan=19982	535.751708984375	50b5353b3a0930ef0118ae89cdd69887d84f4b90769eeb0cb73146afa5b0ed08	True
controllerType=0 controllerNumber=1 scan=19991	19991	2	48.181023	controllerType=0 controllerNumber=1 scan=19982	734.3358	21dd9a9bf8cfe75331e6a1db5a338ecdf9e6cbd50da29b976b9ff7990b78b399	True
controllerType=0 controllerNumber=1 scan=19992	19992	2	48.18176	controllerType=0 controllerNumber=1 scan=19982	468.900787353516	97744cccd300473caa7278fd2bddd75b6d3221746e20ef193eed58018848259e	True
controllerType=0 controllerNumber=1 scan=19993	19993	2	48.182495	controllerType=0 controllerNumber=1 scan=19982	634.774658203125	248528d388c35314ac9a39ed4dd8f9599a2b48e58e748bb61ccf3150a76af389	True
controllerType=0 controllerNumber=1 scan=19994	19994	2	48.18305	controllerType=0 controllerNumber=1 scan=19982	436.776306152344	b087acdde0c801fcc58a8eab9f741d7998d61d4e39fb309c24ae5f3221847f8d	True
controllerType=0 controllerNumber=1 scan=19995	19995	2	48.183787	controllerType=0 controllerNumber=1 scan=19982	642.333984375	7d32092bdc9a1510337c9d96def3645dc3417135a3b07c9d4cf8e242574837c9	True
controllerType=0 controllerNumber=1 scan=19996	19996	2	48.184523	controllerType=0 controllerNumber=1 scan=19982	613.825439453125	3aaa74f38d43c2ca30f05b795a57159f199f1c7d260adabc1c611db5806f339f	True
controllerType=0 controllerNumber=1 scan=19997	19997	2	48.185262	controllerType=0 controllerNumber=1 scan=19982	508.598480224609	34b2fc734a806bc626728426b53eb0120a21f2b2be82bd1373464a8e9a176982	True
controllerType=0 controllerNumber=1 scan=19998	19998	1	48.186377			b69e0d0b499ebb184949e1f4b23c3abcd35c848b20901b5d34069374b28f117c	True
controllerType=0 controllerNumber=1 scan=19999	19999	2	48.188506	controllerType=0 controllerNumber=1 scan=19998	631.3232421875	2a4409228fdd06fb23f20d85b245546de6969f16f6187a67e0555a619aedd845	True
controllerType=0 controllerNumber=1 scan=20000	20000	2	48.189245	controllerType=0 controllerNumber=1 scan=19998	494.2642	2b9541e4c7bc79e1fbf43eafe7b76583c643b4fdcdbfaad95ea32ffbd5a6fa74	True
controllerType=0 controllerNumber=1 scan=20001	20001	2	48.189981	controllerType=0 controllerNumber=1 scan=19998	416.2171	76d9ca5d85cd1083532dae6f9453f7995544b4e4aee3da1d3b7861610e31cbbb	True
controllerType=0 controllerNumber=1 scan=20002	20002	2	48.190729	controllerType=0 controllerNumber=1 scan=19998	922.9219	244de363b9bfd9c3da7e0736040057c52ffd1f7d4a9499620d2daaf6e413779a	True
controllerType=0 controllerNumber=1 scan=20003	20003	2	48.191479	controllerType=0 controllerNumber=1 scan=19998	579.242919921875	490db7be83804ddc2cfd61b9a21d15f54431289f556984968c7d81a4cec9f03e	True
controllerType=0 controllerNumber=1 scan=20004	20004	2	48.192008	controllerType=0 controllerNumber=1 scan=19998	443.8787	6a121c5774cb420d8897ac0a88b70f131d784fd35ebaead65821cae20ccf1b18	True
controllerType=0 controllerNumber=1 scan=20005	20005	2	48.192739	controllerType=0 controllerNumber=1 scan=19998	475.793212890625	fd5bccc195e58126492646f2c0f83ebddc932c424a664dea9ba26f45e805ac34	True
controllerType=0 controllerNumber=1 scan=20006	20006	2	48.193477	controllerType=0 controllerNumber=1 scan=19998	466.277038574219	1618060dd318ac3424442084d4de8f36c8581bd0558be7c7839960e42eca3be9	True
controllerType=0 controllerNumber=1 scan=20007	20007	2	48.194214	controllerType=0 controllerNumber=1 scan=19998	680.282104492188	79b3acffa58c11646f00844f9ce42f4c71d05f3cf0c56fcfb13f22eedae6e069	True
controllerType=0 controllerNumber=1 scan=20008	20008	2	48.19495	controllerType=0 controllerNumber=1 scan=19998	575.734191894531	01bc5a0ef3a8c3e8325373392a91c84834c6ab63f8cf782bcc529059a3cc23cf	True
controllerType=0 controllerNumber=1 scan=20009	20009	2	48.195685	controllerType=0 controllerNumber=1 scan=19998	419.55859375	d50b7303252367104d372ec2500ab7ab2a94bda7551855f9a704d77f083fa73b	True
controllerType=0 controllerNumber=1 scan=20010	20010	2	48.196421	controllerType=0 controllerNumber=1 scan=19998	428.5578	20cfb9b2a0c9861b6cf9530816d3d239eb2a50061fb1c29cce98c350999bb9dd	True
controllerType=0 controllerNumber=1 scan=20011	20011	2	48.197152	controllerType=0 controllerNumber=1 scan=19998	423.658966064453	201c2eadd50d2d3e416df44b3a2e4b1750ab02c55a24d06598aa5fe6ee9f6529	True
controllerType=0 controllerNumber=1 scan=20012	20012	2	48.197885	controllerType=0 controllerNumber=1 scan=19998	568.767211914063	7451e8cd957c761f4d777cdde8563c550d4585a59e200379fd724aae5eaeb1b5	True
controllerType=0 controllerNumber=1 scan=20013	20013	2	48.198368	controllerType=0 controllerNumber=1 scan=19998	453.718536376953	7f3e48f1ff7210d149edf09c4c1759ef66a3e681e74ebe0f4a99ce3d85f88c82	True
controllerType=0 controllerNumber=1 scan=20014	20014	1	48.199477			5f7582735048f73c01652b300f10e11c3947c1f16ab0fc50cfd90094a65ed14d	True
controllerType=0 controllerNumber=1 scan=20015	20015	2	48.201608	controllerType=0 controllerNumber=1 scan=20014	495.276550292969	2d846a733c345ec5c1c150572e8d2ee9ddab3e0f22adb93145c98ecdd1f28342	True
controllerType=0 controllerNumber=1 scan=20016	20016	2	48.202339	controllerType=0 controllerNumber=1 scan=20014	495.262237548828	7c6ed1c68d60d023da814594f130e68f887d80c7a3fd34bccf40944468de4b75	True
controllerType=0 controllerNumber=1 scan=20017	20017	2	48.203073	controllerType=0 controllerNumber=1 scan=20014	597.782592773438	0079ece456c70ab11fe092a47e96d3f0ac0c1252e196d80351b2ef3feb110b91	True
controllerType=0 controllerNumber=1 scan=20018	20018	2	48.203804	controllerType=0 controllerNumber=1 scan=20014	397.748321533203	b54acce25307b8b882ee5211a8413462660ef7d1e3e6464d5667fd4aada7c250	True
controllerType=0 controllerNumber=1 scan=20019	20019	2	48.204537	controllerType=0 controllerNumber=1 scan=20014	602.315307617188	5a1f4811e225e9449bb314f7415bb69fec7666dd1902221f382fd2dab9cb342b	True
controllerType=0 controllerNumber=1 scan=20020	20020	2	48.205275	controllerType=0 controllerNumber=1 scan=20014	704.85791015625	2f57c21e0d002f147208e5a2c0695a4fb3bf5e77c39bdfe61440942554a82780	True
controllerType=0 controllerNumber=1 scan=20021	20021	2	48.206018	controllerType=0 controllerNumber=1 scan=20014	564.276123046875	0b966013ffaab185ce730290fa6a685db7025c5819c92b670615dd59e87f3d9d	True
controllerType=0 controllerNumber=1 scan=20022	20022	2	48.206758	controllerType=0 controllerNumber=1 scan=20014	494.8892	e3fac0f9c2e8e119569dc0b1a760a9424a0a8539b634404a237631254cb89e6c	True
controllerType=0 controllerNumber=1 scan=20023	20023	2	48.207504	controllerType=0 controllerNumber=1 scan=20014	426.727600097656	33efe7699f58dbfece812929f0b0b61ac11c5724621f77eaba7794b32367f90f	True
controllerType=0 controllerNumber=1 scan=20024	20024	2	48.20825	controllerType=0 controllerNumber=1 scan=20014	596.59912109375	74b0366a77b34bbc42f3ef3eb800361e3a1d104c51a163c7bc12a00c30796aa2	True
controllerType=0 controllerNumber=1 scan=20025	20025	2	48.208993	controllerType=0 controllerNumber=1 scan=20014	518.619750976563	ee96c0c252841c5f57090bf97747faf06628e3a95d7ab57ce1f562c4f5b8b80f	True
controllerType=0 controllerNumber=1 scan=20026	20026	2	48.209698	controllerType=0 controllerNumber=1 scan=20014	451.746673583984	389919e81b9a53613cedbd169ba0e790cb077f3fcf3b6718274b351a3cc66354	True
controllerType=0 controllerNumber=1 scan=20027	20027	2	48.210437	controllerType=0 controllerNumber=1 scan=20014	389.2166	e0d3ef120f1fef4a99f449fde55cd4dd0bc04318bcfcf758400a23beda45d170	True
controllerType=0 controllerNumber=1 scan=20028	20028	2	48.211171	controllerType=0 controllerNumber=1 scan=20014	512.253173828125	3c0a987acccc81154788a3a6db546179c7de35bd87cce402ff2e4de582c4d347	True
controllerType=0 controllerNumber=1 scan=20029	20029	2	48.2119	controllerType=0 controllerNumber=1 scan=20014	415.037322998047	5e4ac5c8a6c9092063a7e0fe47a6e7759f86d8d375ce46575c37274af4979b8e	True
controllerType=0 controllerNumber=1 scan=20030	20030	1	48.213004			a5dc345a6e84f0c3542eac755ea76e87f9ea198636840f3d19780039a9dc697d	True
controllerType=0 controllerNumber=1 scan=20031	20031	2	48.215133	controllerType=0 controllerNumber=1 scan=20030	412.274139404297	3298c7d447281dd1fae5db59b1496eeaaacd8cb3c822845b6c8c19d84d550fc8	True
controllerType=0 controllerNumber=1 scan=20032	20032	2	48.215871	controllerType=0 controllerNumber=1 scan=20030	439.222137451172	000915b33cd9681e552f6ed01863a896f840f22ad58097a3c22885a3cee84128	True
controllerType=0 controllerNumber=1 scan=20033	20033	2	48.216612	controllerType=0 controllerNumber=1 scan=20030	386.45849609375	45f8aba60e162bae3f9c64ce005840905ae6c1d4da92605940940b277e333068	True
controllerType=0 controllerNumber=1 scan=20034	20034	2	48.217354	controllerType=0 controllerNumber=1 scan=20030	828.3578	303b09eb18aba0da8211e6f21560127dd0e5adbac273930aa92816645c62dc78	True
controllerType=0 controllerNumber=1 scan=20035	20035	2	48.218102	controllerType=0 controllerNumber=1 scan=20030	615.6159	963df27f4df932bd41f33a6ce3b65a317f097f5e7057bed2608f95f0f0bfe7e4	True
controllerType=0 controllerNumber=1 scan=20036	20036	2	48.218837	controllerType=0 controllerNumber=1 scan=20030	498.261383056641	030690731d344ed8211fc64a46bf482fbb2cd117313a4370993d2fba64dd63ab	True
controllerType=0 controllerNumber=1 scan=20037	20037	2	48.219577	controllerType=0 controllerNumber=1 scan=20030	562.241394042969	0db6f5be607cb75d64fe47806ada294e1777ca0b0dafb51c9d780ac1fe605e62	True
controllerType=0 controllerNumber=1 scan=20038	20038	2	48.220321	controllerType=0 controllerNumber=1 scan=20030	854.4596	29c8e1087ccecbb22a3227533936a601a309613099af16578bce0125fc5256e0	True
controllerType=0 controllerNumber=1 scan=20039	20039	2	48.221056	controllerType=0 controllerNumber=1 scan=20030	622.3249	be2a449b1a172596f3e53f65d5c1ac93b754d0050489734ac323f090c64c8bdb	True
controllerType=0 controllerNumber=1 scan=20040	20040	2	48.221793	controllerType=0 controllerNumber=1 scan=20030	442.5377	f45cc6778cee07f8ee1063c94ea3b475f7835faf821ba7760a80f183d4b2ac80	True
controllerType=0 controllerNumber=1 scan=20041	20041	2	48.222533	controllerType=0 controllerNumber=1 scan=20030	736.863342285156	5afc0e2f473ed3be6f394862a33d5a5dfb9210e2023d44aef62e1c69d32a33bf	True
controllerType=0 controllerNumber=1 scan=20042	20042	2	48.223264	controllerType=0 controllerNumber=1 scan=20030	541.762939453125	6484c5dc7b20ca14df44f471f423120d1e29781911f7de55548a38cfc3659d5a	True
controllerType=0 controllerNumber=1 scan=20043	20043	2	48.224014	controllerType=0 controllerNumber=1 scan=20030	636.2993	e9277224461cf8ff2319d62920024d15e69a049901e3c06910cb71e4309d9167	True
controllerType=0 controllerNumber=1 scan=20044	20044	2	48.224762	controllerType=0 controllerNumber=1 scan=20030	624.9672	ff506b38713ed1a2dcde750d353115445e12f1dcd6f848a9cf9bb009924e7cfa	True
controllerType=0 controllerNumber=1 scan=20045	20045	2	48.225498	controllerType=0 controllerNumber=1 scan=20030	401.2144	15a92f54291b8b42d923d9c7ebe9cccceb47b6563c69922469feff70cadaf0b6	True
controllerType=0 controllerNumber=1 scan=20046	20046	1	48.226599			9db9d221f11b87b7c272eb638befb0d17d7b30311bf04e3396a328e4f3db915a	True
controllerType=0 controllerNumber=1 scan=20047	20047	2	48.228729	controllerType=0 controllerNumber=1 scan=20046	584.756713867188	a23bf55145e8215431983fb21f815e18ee655235f416cf77331f63819a12d58c	True
controllerType=0 controllerNumber=1 scan=20048	20048	2	48.229469	controllerType=0 controllerNumber=1 scan=20046	384.734313964844	30e504d51afe56530d4b1f638a3c0f540a6b7a8256f44e2cadc82308aa1e8aff	True
controllerType=0 controllerNumber=1 scan=20049	20049	2	48.230208	controllerType=0 controllerNumber=1 scan=20046	411.2132	e41ccf7ebfd2b994ca3c4f16f598eeb1f54e72a164b8c408d5072a49f604105d	True
controllerType=0 controllerNumber=1 scan=20050	20050	2	48.230946	controllerType=0 controllerNumber=1 scan=20046	663.3041	a27278adcc8662ccd9209148a4a42452517ec72d3541a548968ce1b67a616a9e	True
controllerType=0 controllerNumber=1 scan=20051	20051	2	48.231679	controllerType=0 controllerNumber=1 scan=20046	596.747802734375	3a047bf0c076c26a63f6b957eaf1d9243f86a815f435025959e817f344c61128	True
controllerType=0 controllerNumber=1 scan=20052	20052	2	48.232416	controllerType=0 controllerNumber=1 scan=20046	714.747131347656	9cb49e9a41fe06adbf6222500c407a764d4aec3b0b794a30d676568966d1b09d	True
controllerType=0 controllerNumber=1 scan=20053	20053	2	48.233154	controllerType=0 controllerNumber=1 scan=20046	622.784423828125	a4d7807e4ba0df7b078d46a55846cc2abec2339a4681445f58f84a56d058a3db	True
controllerType=0 controllerNumber=1 scan=20054	20054	2	48.233898	controllerType=0 controllerNumber=1 scan=20046	429.4411	4da4fa90b6dd72707d7344b29b04e55da72020ccd6d440167dcbad4d9e05b37c	True
controllerType=0 controllerNumber=1 scan=20055	20055	2	48.234646	controllerType=0 controllerNumber=1 scan=20046	891.9048	81d8d4c2ec7ca3cf5bedb9ba22d8c78feb143a756a867eb15667daaf8f83be5e	True
controllerType=0 controllerNumber=1 scan=20056	20056	2	48.235375	controllerType=0 controllerNumber=1 scan=20046	426.271789550781	a384066725070c2eef00db53db7aaaee5ca5c73bdc37fd69067e1302548f65b3	True
controllerType=0 controllerNumber=1 scan=20057	20057	2	48.236023	controllerType=0 controllerNumber=1 scan=20046	452.724822998047	39dee1a1414ec94d28faa510475c3eacb6d1d367362f972a33f0dcb86688e219	True
controllerType=0 controllerNumber=1 scan=20058	20058	2	48.236758	controllerType=0 controllerNumber=1 scan=20046	654.350524902344	f8087b7e1f16e0f8eccef35361d08d7be8b53f11b5d23449266faf2a9f3db57e	True
controllerType=0 controllerNumber=1 scan=20059	20059	2	48.237504	controllerType=0 controllerNumber=1 scan=20046	511.2652	456b6f23983947be9fda0775d8f755bff10d61cd3350ec6b0fafc0b2f87f0ec6	True
controllerType=0 controllerNumber=1 scan=20060	20060	2	48.237939	controllerType=0 controllerNumber=1 scan=20046	537.720825195313	b155614c4f704400bdf53f23bf501b91ce3c20273ad02648ac9e39aaae9f042d	True
controllerType=0 controllerNumber=1 scan=20061	20061	2	48.238677	controllerType=0 controllerNumber=1 scan=20046	703.267944335938	5f21bd8b027d16caf8a05fca296dbb626db85f0d99129874cc5e532fb596044c	True
controllerType=0 controllerNumber=1 scan=20062	20062	1	48.239783			0fd21a7cf2511c2367fff13e5e62cf299e301d6195462142a69c36f1c74b48d8	True
controllerType=0 controllerNumber=1 scan=20063	20063	2	48.241912	controllerType=0 controllerNumber=1 scan=20062	502.592041015625	fce6569667a1633fd3041fb2271caf6b59fcabdb2669cecec8189340bf943ee1	True
controllerType=0 controllerNumber=1 scan=20064	20064	2	48.242641	controllerType=0 controllerNumber=1 scan=20062	381.678344726563	535dafec24a1b260119ee17f393224b1c6668e2038a5598f3457d4382fd1fced	True
controllerType=0 controllerNumber=1 scan=20065	20065	2	48.243106	controllerType=0 controllerNumber=1 scan=20062	589.317443847656	ccd9f2126594174b4bcb02712ff36dc624bb2efaacfb7172e367c5d86c7e59ec	True
controllerType=0 controllerNumber=1 scan=20066	20066	2	48.243854	controllerType=0 controllerNumber=1 scan=20062	528.9206	e6c7dfdb112048489827a8f51d772b3c38a6bb55ca6bc5404eda47326e4368c0	True
controllerType=0 controllerNumber=1 scan=20067	20067	2	48.244598	controllerType=0 controllerNumber=1 scan=20062	572.2516	cfea3673d67c5b57e0cabdac825f1c920a973c02c83b47be9f368ff5f8e11cfa	True
controllerType=0 controllerNumber=1 scan=20068	20068	2	48.245333	controllerType=0 controllerNumber=1 scan=20062	617.8232421875	fb5fe96ccfd9cd8f9636fe0c81eaed627aaf9b9c2a53b26b79e01fdcd224eea6	True
controllerType=0 controllerNumber=1 scan=20069	20069	2	48.246066	controllerType=0 controllerNumber=1 scan=20062	520.747009277344	f02ca5995db59ef9ab21d3b23e66dde6c1454da7be7afb9d52c8dbd9bfa6e867	True
controllerType=0 controllerNumber=1 scan=20070	20070	2	48.246819	controllerType=0 controllerNumber=1 scan=20062	480.9507	72bd63438ad4f5faa1c988cde1bc51484053fa5fe66ab8ea7d53743e7e5e77c5	True
controllerType=0 controllerNumber=1 scan=20071	20071	2	48.24756	controllerType=0 controllerNumber=1 scan=20062	644.824645996094	ae5e396ae5a50d763a77fd6fca107ad7edbcc95ffecae4bda191e6766627871d	True
controllerType=0 controllerNumber=1 scan=20072	20072	2	48.248266	controllerType=0 controllerNumber=1 scan=20062	436.570434570313	c1473fc71b880060d1eb360c81a6b5353a2d527d149980b5dcd97bf180230de8	True
controllerType=0 controllerNumber=1 scan=20073	20073	2	48.249027	controllerType=0 controllerNumber=1 scan=20062	448.6445	a83e58b0d19752d001e9c522ac33fec21023ef51f2b6cafefef521aca84b35ee	True
controllerType=0 controllerNumber=1 scan=20074	20074	2	48.249766	controllerType=0 controllerNumber=1 scan=20062	380.719	62ebedbb71f2cb778e51b9864ba9afb909567675102887c62ef0367e1ff2ebba	True
controllerType=0 controllerNumber=1 scan=20075	20075	2	48.250498	controllerType=0 controllerNumber=1 scan=20062	422.7233	6ae02452dfa9aeb7132b41697f58123deaa5db47c5e7f5e9b5c1ce5fafdd2420	True
controllerType=0 controllerNumber=1 scan=20076	20076	2	48.251246	controllerType=0 controllerNumber=1 scan=20062	640.9319	aaaa3e8711c490bc2dbd587cac38caf8effdf83760ba48f8f60327571b74502a	True
controllerType=0 controllerNumber=1 scan=20077	20077	2	48.251987	controllerType=0 controllerNumber=1 scan=20062	741.831	9f1f84a2a5542b5d8fc69fca44c4e7de0661fc83af938efcd6774b6b51ec444a	True
controllerType=0 controllerNumber=1 scan=20078	20078	1	48.253091			3ed812989198f496aa6c396e7677464f79693985e5d399301a52ca3cf007abda	True
controllerType=0 controllerNumber=1 scan=20079	20079	2	48.255221	controllerType=0 controllerNumber=1 scan=20078	673.8565	61ef39a9b47d7efca309a3d09134218af54ea6e21dc51903f57dc18747b872d2	True
controllerType=0 controllerNumber=1 scan=20080	20080	2	48.255958	controllerType=0 controllerNumber=1 scan=20078	627.277770996094	d590eaa985a85d778e8e62e93d4c6c77f8d3a5f167fff95655f3dc7ab30bb135	True
controllerType=0 controllerNumber=1 scan=20081	20081	2	48.256694	controllerType=0 controllerNumber=1 scan=20078	434.8958	cd80e6a9269ce7b4be41557fcb4fb1658967bbc854890bb6235395aff430c67c	True
controllerType=0 controllerNumber=1 scan=20082	20082	2	48.257306	controllerType=0 controllerNumber=1 scan=20078	490.2316	9f2a00e96b227b150e6292d448a90d5b57fc015423d1b27660c0124a42d437ef	True
controllerType=0 controllerNumber=1 scan=20083	20083	2	48.258041	controllerType=0 controllerNumber=1 scan=20078	430.9139	4101721c78afe42a3bea23edbb0b77bc3adbd57960df0eae77784405f4adf298	True
controllerType=0 controllerNumber=1 scan=20084	20084	2	48.258479	controllerType=0 controllerNumber=1 scan=20078	458.753936767578	1e64a32e779fb0c8c431392966f76a27960a1bc0aa8f76060eb869b1cdd15df2	True
controllerType=0 controllerNumber=1 scan=20085	20085	2	48.259214	controllerType=0 controllerNumber=1 scan=20078	645.8672	9426e4b098f3dfdc16e24f365b8260e074774a7a884fb1fb2c376a0a3f68fca8	True
controllerType=0 controllerNumber=1 scan=20086	20086	2	48.259944	controllerType=0 controllerNumber=1 scan=20078	400.204528808594	34a1dca0c972d4b310f1b53631aaf82513e4fd0851c365e83f36ddb161e912ce	True
controllerType=0 controllerNumber=1 scan=20087	20087	2	48.260685	controllerType=0 controllerNumber=1 scan=20078	511.267761230469	2f63af742534a34b1fbaca354cb2aebbdd3c4314c15d3d151e31e5f357b4e675	True
controllerType=0 controllerNumber=1 scan=20088	20088	2	48.261237	controllerType=0 controllerNumber=1 scan=20078	405.2217	30df07fce3bb8b12ed9b1c1cf673b0526df4c122f3151faa98dfa360aa89b7f4	True
controllerType=0 controllerNumber=1 scan=20089	20089	2	48.261973	controllerType=0 controllerNumber=1 scan=20078	582.29931640625	7185a04f56191f12ffb449f09cb94792af5c02201cf29234cfe3c38b09e588d1	True
controllerType=0 controllerNumber=1 scan=20090	20090	2	48.262704	controllerType=0 controllerNumber=1 scan=20078	494.785003662109	19a0e063d32a9ad425600a0d7bf2bce268fa85d9566cf0d6ca28b1fe05854c63	True
controllerType=0 controllerNumber=1 scan=20091	20091	2	48.263441	controllerType=0 controllerNumber=1 scan=20078	468.2212	87d8e16fe6a5e19ca6c741a14adf5ecc49d192d70730d41c6c58f30e21d7ff97	True
controllerType=0 controllerNumber=1 scan=20092	20092	2	48.264179	controllerType=0 controllerNumber=1 scan=20078	594.325500488281	1b412cd6f7d6ca8ac2e1ed2b4f838d5348c5c445388176959d981d88913d3ec6	True
controllerType=0 controllerNumber=1 scan=20093	20093	2	48.264581	controllerType=0 controllerNumber=1 scan=20078	506.229125976563	e7b9fbac2f94c356fb029d6c46915532a55a8737283fb4ab949a9895404be08f	True
controllerType=0 controllerNumber=1 scan=20094	20094	1	48.265696			64002503c11984219c3bd339799907c2684b83d841145cf41e4a490100603aa6	True
controllerType=0 controllerNumber=1 scan=20095	20095	2	48.267825	controllerType=0 controllerNumber=1 scan=20094	460.751129150391	39ba7df635110b8174388cc94425cbc36d06cea8409d38b38d383cb58c2a02ae	True
controllerType=0 controllerNumber=1 scan=20096	20096	2	48.268558	controllerType=0 controllerNumber=1 scan=20094	578.785522460938	5305be1acafe422740b5bf2686de3dd5a41ab0ee7de7becc8d2e94727df884ab	True
controllerType=0 controllerNumber=1 scan=20097	20097	2	48.269319	controllerType=0 controllerNumber=1 scan=20094	560.7498	d10569cf5055214040535202204cc7bab187efc46cabd5567a725f80413155a2	True
controllerType=0 controllerNumber=1 scan=20098	20098	2	48.270054	controllerType=0 controllerNumber=1 scan=20094	608.835876464844	fb06d13964f010ed1c346856f626635bee7d64bf58a6a599192d518d9c198bee	True
controllerType=0 controllerNumber=1 scan=20099	20099	2	48.270804	controllerType=0 controllerNumber=1 scan=20094	630.6081	7631726cc822023aa469030684c054a0d8c4a64a6e26b3a8d28a7c51da5d81d4	True
controllerType=0 controllerNumber=1 scan=20100	20100	2	48.271552	controllerType=0 controllerNumber=1 scan=20094	565.5988	fc0a44e282cd4ca6af2bc4a83ce1269700c2cd575a96a4b19142a39e2712d8b2	True
controllerType=0 controllerNumber=1 scan=20101	20101	2	48.272308	controllerType=0 controllerNumber=1 scan=20094	721.0133	05ef538a42e18fe5057beb4b675b40a414a786bd50116f4beb941e840a1bf002	True
controllerType=0 controllerNumber=1 scan=20102	20102	2	48.273039	controllerType=0 controllerNumber=1 scan=20094	517.750244140625	165676eb9e286179db00e0f8eebceb243d09d6ddbd62991fc2cd45b552663920	True
controllerType=0 controllerNumber=1 scan=20103	20103	2	48.273787	controllerType=0 controllerNumber=1 scan=20094	593.9363	13733249d93f1db879cfbc41efb9f722870edc17daeada9ee6d221d08d58f9df	True
controllerType=0 controllerNumber=1 scan=20104	20104	2	48.274521	controllerType=0 controllerNumber=1 scan=20094	410.219451904297	21c748523fe15f66b5ef8b0021eccd969fcd4c93eacc21eca6d72a584b629585	True
controllerType=0 controllerNumber=1 scan=20105	20105	2	48.275252	controllerType=0 controllerNumber=1 scan=20094	494.222045898438	ee82dd731233df5dad1921df1e649a33e5639e2f2f55ecad55df40d6fb366e84	True
