native_id	scan	ms_level	rt_min	precursor_ref	precursor_mz	signal_sha256	inside_requested_window
controllerType=0 controllerNumber=1 scan=16185	16185	2	46.633598	controllerType=0 controllerNumber=1 scan=16170	591.3176	9ad57bbefcfd5bccb5722071d393798eae52bd75b5d34a9c43a2a2cf16ec7c6f	True
controllerType=0 controllerNumber=1 scan=16186	16186	1	46.634643			3d4bc17a70f865dbad23951c50e6a4015f90156ccb8ef581b09566eca83ffda5	True
controllerType=0 controllerNumber=1 scan=16187	16187	2	46.636775	controllerType=0 controllerNumber=1 scan=16186	504.265502929688	9e0e16fb829d84017a7f94a5e0aa4be45ce0dad85b887ec32fea8b6441edaf22	True
controllerType=0 controllerNumber=1 scan=16188	16188	2	46.637516	controllerType=0 controllerNumber=1 scan=16186	762.3956	19f11ba5215c9c5abc2a24edf0c30bda7ad18a7b7688235dc78a38954553e65b	True
controllerType=0 controllerNumber=1 scan=16189	16189	2	46.637991	controllerType=0 controllerNumber=1 scan=16186	442.710540771484	5b7cb8ea0d7213ee82d1543f7d72c6d5bd8f1cdb1bee44f2a51c28c95e69e3ce	True
controllerType=0 controllerNumber=1 scan=16190	16190	2	46.638416	controllerType=0 controllerNumber=1 scan=16186	451.736785888672	fbc4dc87467eab7432526daa442f3596bf06bb7e8da48c75cd648be9370f1111	True
controllerType=0 controllerNumber=1 scan=16191	16191	2	46.639148	controllerType=0 controllerNumber=1 scan=16186	519.308532714844	06fc2c3bc86b37f1aef7393a1a3855ee4e13f72ac00937b7cfaf8f8bf5676c93	True
controllerType=0 controllerNumber=1 scan=16192	16192	2	46.639808	controllerType=0 controllerNumber=1 scan=16186	406.1907	b81263fb81d23388ba5bd97e276ecacc6e1cb869f2c84acba9acb259120bc143	True
controllerType=0 controllerNumber=1 scan=16193	16193	2	46.640545	controllerType=0 controllerNumber=1 scan=16186	467.253356933594	a5f5e110faad2f258cd01f3b219aa5cf51f4c048d9fc5d24a0fd205da24b6630	True
controllerType=0 controllerNumber=1 scan=16194	16194	2	46.641283	controllerType=0 controllerNumber=1 scan=16186	655.821899414063	b62cfd391008658e65c585c59c12c4e9dc45e448710e9007bd441f28b9a3158c	True
controllerType=0 controllerNumber=1 scan=16195	16195	2	46.642016	controllerType=0 controllerNumber=1 scan=16186	560.293	17af284328f00cbd55154803d03b56443018b23d267ed4427631191f23e10abf	True
controllerType=0 controllerNumber=1 scan=16196	16196	2	46.642766	controllerType=0 controllerNumber=1 scan=16186	673.333862304688	fc4ec64af98e07a311706abcc0fc37afead959a768c099b3e294ab93002e66f0	True
controllerType=0 controllerNumber=1 scan=16197	16197	2	46.643502	controllerType=0 controllerNumber=1 scan=16186	614.32	57d009cd02d16988ee30d96181d12a0bc883ab2cb2f1c4f15400b9c20fbb8a4f	True
controllerType=0 controllerNumber=1 scan=16198	16198	2	46.64425	controllerType=0 controllerNumber=1 scan=16186	450.232	244ce40295fe13fd329bd7ba5dc48e87b28b924deffd5631dc040372cbb4236f	True
controllerType=0 controllerNumber=1 scan=16199	16199	2	46.644981	controllerType=0 controllerNumber=1 scan=16186	509.723907470703	63ef6f76a46c9dd0a9c0798dfa7fec16119b54cbb0fd88583d2d19c3497d17c6	True
controllerType=0 controllerNumber=1 scan=16200	16200	2	46.64571	controllerType=0 controllerNumber=1 scan=16186	404.708221435547	3f5e6a31debc24a094680c7e8c0235820a24f429d2cbdec6ab89c12d96bd6ebe	True
controllerType=0 controllerNumber=1 scan=16201	16201	2	46.646448	controllerType=0 controllerNumber=1 scan=16186	409.8824	be111b89cab056ffb546d8ad0e0d786c6411c5016299fc866d34da35d611099f	True
controllerType=0 controllerNumber=1 scan=16202	16202	1	46.647487			c862d27dd7213c39ec7cecb1110848f74969743bb45b8684390974a444d5e913	True
controllerType=0 controllerNumber=1 scan=16203	16203	2	46.649616	controllerType=0 controllerNumber=1 scan=16202	405.19140625	81de51c503fdde7db72b9e77dbf680f8361f4cb9cd5f40e5db127cdc98e23097	True
controllerType=0 controllerNumber=1 scan=16204	16204	2	46.650354	controllerType=0 controllerNumber=1 scan=16202	644.859436035156	00687c98e2f9ddd0c8ba6e511686c9a2d620a918764b13ec23e3ac5466f44627	True
controllerType=0 controllerNumber=1 scan=16205	16205	2	46.651095	controllerType=0 controllerNumber=1 scan=16202	533.2736	c18064690aad2686ed7ef44f70336fe23e5c4e9d6238c54243bad8f6343d1ff7	True
controllerType=0 controllerNumber=1 scan=16206	16206	2	46.651831	controllerType=0 controllerNumber=1 scan=16202	438.240112304688	10fe6b0027a6c563739764927ce5d56adb190fd4eaef5b968229c4920f9540b3	True
controllerType=0 controllerNumber=1 scan=16207	16207	2	46.652504	controllerType=0 controllerNumber=1 scan=16202	657.3715	85a13e27a40560c3abcbc8f3ef32309dcf06e2d16fd47498af276e40f1b5864b	True
controllerType=0 controllerNumber=1 scan=16208	16208	2	46.653175	controllerType=0 controllerNumber=1 scan=16202	642.826293945313	95cb86445e25282a6020d34ceff7351a57633db750aecebada432a176dc6460f	True
controllerType=0 controllerNumber=1 scan=16209	16209	2	46.65391	controllerType=0 controllerNumber=1 scan=16202	561.268005371094	e53bfdec82096f8f23b8fd527c51176f3e92978353591823c7d77870112703b0	True
controllerType=0 controllerNumber=1 scan=16210	16210	2	46.654639	controllerType=0 controllerNumber=1 scan=16202	437.212921142578	a1173355335b95d9c14486eda4ad7d526f389784bbccd2e9f831c666c15aedb2	True
controllerType=0 controllerNumber=1 scan=16211	16211	2	46.655375	controllerType=0 controllerNumber=1 scan=16202	625.3558	03b14618ff48c9f51e5de15b55c43dfd33eda531d1d926173713bd67086016ce	True
controllerType=0 controllerNumber=1 scan=16212	16212	2	46.656129	controllerType=0 controllerNumber=1 scan=16202	712.376953125	c953f326d0a3ac159d80b86dd8e5088134816b60d2ea2185db7ef852ae9f0072	True
controllerType=0 controllerNumber=1 scan=16213	16213	2	46.656871	controllerType=0 controllerNumber=1 scan=16202	514.625244140625	573cae5a27b32e2353d7880c427933e8b71af8ba49145e014307670270fbb34d	True
controllerType=0 controllerNumber=1 scan=16214	16214	2	46.6576	controllerType=0 controllerNumber=1 scan=16202	460.205047607422	0cd599a3f402d51df9959aac6230cf0c98a412de3157542fa23feadcca442dc5	True
controllerType=0 controllerNumber=1 scan=16215	16215	2	46.658331	controllerType=0 controllerNumber=1 scan=16202	450.704833984375	3f7031832fd30568edd0b234130070257a0b5bb8827726e832edae6d7a6b44a6	True
controllerType=0 controllerNumber=1 scan=16216	16216	2	46.659071	controllerType=0 controllerNumber=1 scan=16202	722.8088	b05723e556341a6b19d9095943eaa67fd6cc7242c2928f01de4ceb51e66809cc	True
controllerType=0 controllerNumber=1 scan=16217	16217	2	46.659804	controllerType=0 controllerNumber=1 scan=16202	565.765808105469	798380a39360cf14a56d9acaaccb94bc7a28c5747630fc3f5bfaf571a2309030	True
controllerType=0 controllerNumber=1 scan=16218	16218	1	46.660845			b92381ee6f0063a3fddf91b740a3e5eb0db4363a46c5be886a3ee3f8ebd5e1db	True
controllerType=0 controllerNumber=1 scan=16219	16219	2	46.662975	controllerType=0 controllerNumber=1 scan=16218	607.8408	4a23b3dc8b7fe5ac5d07000d24d729ac5004b51e8d37fb00c4842e34e42594fe	True
controllerType=0 controllerNumber=1 scan=16220	16220	2	46.663708	controllerType=0 controllerNumber=1 scan=16218	394.205230712891	39afc34eacc634f94b47dafa355e728a544a546589fb18b5405264bc74e819ef	True
controllerType=0 controllerNumber=1 scan=16221	16221	2	46.664446	controllerType=0 controllerNumber=1 scan=16218	449.2244	f68791cb836124b4d33ed0ca2713c25d27392853e9df9d28aba4ec0256019b17	True
controllerType=0 controllerNumber=1 scan=16222	16222	2	46.665154	controllerType=0 controllerNumber=1 scan=16218	403.534729003906	9219b1f9f523c090f2f9c08f61338ab601644fbdf634e1326c9ac9d76c1f67c4	True
controllerType=0 controllerNumber=1 scan=16223	16223	2	46.665883	controllerType=0 controllerNumber=1 scan=16218	424.710998535156	b29042c541687c41de2915cd11a61c2692ceb54d3975f531f225532225fa4393	True
controllerType=0 controllerNumber=1 scan=16224	16224	2	46.666621	controllerType=0 controllerNumber=1 scan=16218	417.2398	d91de78489c1e0cba53b217289e10e8398d8b59d3d3380550093151c23298f5f	True
controllerType=0 controllerNumber=1 scan=16225	16225	2	46.667352	controllerType=0 controllerNumber=1 scan=16218	517.782653808594	a5363cd1adadd6e613e4136445e8c5f7f02768c69e5da815f0533c51ce3f3286	True
controllerType=0 controllerNumber=1 scan=16226	16226	2	46.667796	controllerType=0 controllerNumber=1 scan=16218	475.5355	63921d56c4ae617671e7a53150f09e0bcbb96998b4e4bc126b3608a65274cc3b	True
controllerType=0 controllerNumber=1 scan=16227	16227	2	46.668535	controllerType=0 controllerNumber=1 scan=16218	737.891662597656	b48d7a4064d3e3c6bd124188e3f0f23e270ba21691b0c69a215ccac4c391896e	True
controllerType=0 controllerNumber=1 scan=16228	16228	2	46.66891	controllerType=0 controllerNumber=1 scan=16218	634.3327	9f77bef211047933391ffab2c9535dcfbc7dad06f16be7beb3c1fbce8a26c428	True
controllerType=0 controllerNumber=1 scan=16229	16229	2	46.669656	controllerType=0 controllerNumber=1 scan=16218	896.9181	7b7560cde5f73462f395af5deae407011511e34209cf6b5ba715d165b5a58640	True
controllerType=0 controllerNumber=1 scan=16230	16230	2	46.670398	controllerType=0 controllerNumber=1 scan=16218	530.5841	992b27d2b30dca2899e4db411861ba26654af309593c27d8716c34df09a390b5	True
controllerType=0 controllerNumber=1 scan=16231	16231	2	46.671131	controllerType=0 controllerNumber=1 scan=16218	522.743774414063	be90e4248834910c7a1238724c594604f22301ce8071a3f7f97924a4855df68e	True
controllerType=0 controllerNumber=1 scan=16232	16232	2	46.671875	controllerType=0 controllerNumber=1 scan=16218	428.9647	0fbda4ed27a7d5442dadbfe8785cf61f82a02e07bb9e45d113f499e34b794868	True
controllerType=0 controllerNumber=1 scan=16233	16233	2	46.67261	controllerType=0 controllerNumber=1 scan=16218	386.907592773438	ca894374a2ce808162070a7645b6b5babef653bff95b83050b26d77555885e53	True
controllerType=0 controllerNumber=1 scan=16234	16234	1	46.673645			6aa880d2737acfe153b9824741091a19a2153464a6ad74ddac8faf809dc5a0a2	True
controllerType=0 controllerNumber=1 scan=16235	16235	2	46.675902	controllerType=0 controllerNumber=1 scan=16234	578.798645019531	b6c2d03fb2093d6f66f76d323c87e797220d73a19ae0d422e8abe9cc40696aef	True
controllerType=0 controllerNumber=1 scan=16236	16236	2	46.676639	controllerType=0 controllerNumber=1 scan=16234	693.350891113281	8a2bbb7c01be60f0df18cfa87056057c4a917b3e447e56b8e31b1ba0b840c895	True
controllerType=0 controllerNumber=1 scan=16237	16237	2	46.677368	controllerType=0 controllerNumber=1 scan=16234	411.229644775391	014a728e848eed5863b523e212c14dfadf6eaba640a36f0cab79d76785b42ac4	True
controllerType=0 controllerNumber=1 scan=16238	16238	2	46.678106	controllerType=0 controllerNumber=1 scan=16234	604.7984	aee2c1e8fd4cce8aa8bb60221883545ea08caadfd58ab53a99682af4ea633fdb	True
controllerType=0 controllerNumber=1 scan=16239	16239	2	46.678875	controllerType=0 controllerNumber=1 scan=16234	469.2392	796612d8ebb3abf916d549ff80b1a9d1c1176706a9a2af5ef840957694178441	True
controllerType=0 controllerNumber=1 scan=16240	16240	2	46.679616	controllerType=0 controllerNumber=1 scan=16234	761.883972167969	08f1a55f27c997a8d59f6c40fd3f51597ef93de5d38c090966f2569e30b66af0	True
controllerType=0 controllerNumber=1 scan=16241	16241	2	46.680356	controllerType=0 controllerNumber=1 scan=16234	510.263214111328	f11dd39c1ed0f3a1872a5d26c5f98c906f5aecc4b41f681f95c2b69f70f88ea6	True
controllerType=0 controllerNumber=1 scan=16242	16242	2	46.681091	controllerType=0 controllerNumber=1 scan=16234	617.775390625	6958ba906351e34dde86e29860acbcf5d5f509ad16a897adc05b3cce0af2599b	True
controllerType=0 controllerNumber=1 scan=16243	16243	2	46.681466	controllerType=0 controllerNumber=1 scan=16234	393.687805175781	aa7a079f4f7fb8bf84a718f7aeba8c780a7d802f4033fe347399e9e6f1f15519	True
controllerType=0 controllerNumber=1 scan=16244	16244	2	46.682204	controllerType=0 controllerNumber=1 scan=16234	712.799194335938	c79d615e66a41913e17a26655414c066125dea7a8e1b847737db605f2567d5ed	True
controllerType=0 controllerNumber=1 scan=16245	16245	2	46.682939	controllerType=0 controllerNumber=1 scan=16234	587.8053	8b982be0e78bfbedd9cb74549ee6a1899b6940866cc527f035a799219bb2aba1	True
controllerType=0 controllerNumber=1 scan=16246	16246	2	46.683675	controllerType=0 controllerNumber=1 scan=16234	654.8548	b8918935e03e687d38dc181b8ed28a42bb290421340e0d3779e4dd9789da8a1d	True
controllerType=0 controllerNumber=1 scan=16247	16247	2	46.684408	controllerType=0 controllerNumber=1 scan=16234	522.805480957031	0d891e86045f5429854f506bda67f5873d7004169da0d31826487941add3f580	True
controllerType=0 controllerNumber=1 scan=16248	16248	2	46.685137	controllerType=0 controllerNumber=1 scan=16234	406.715454101563	3925f17b254f4084a7ab82e5b6a62d88f601c593fbbffe4b22a225f1e126229d	True
controllerType=0 controllerNumber=1 scan=16249	16249	2	46.685873	controllerType=0 controllerNumber=1 scan=16234	423.5583	7f1c19cedfa5b6f0ae9f76ac478454ab3e0ae8ae18823a9bf6102bcb821c1171	True
controllerType=0 controllerNumber=1 scan=16250	16250	1	46.686906			ba973bd6c00ee3ce3a760ce4f8f669c969e8b9e97bc20c2d93a0aff7f7fc4ccc	True
controllerType=0 controllerNumber=1 scan=16251	16251	2	46.689035	controllerType=0 controllerNumber=1 scan=16250	717.8436	05c5cf027fc05032fdb16f69e518ea8406e4a1b50c55aad42598f3df5cb86009	True
controllerType=0 controllerNumber=1 scan=16252	16252	2	46.689773	controllerType=0 controllerNumber=1 scan=16250	626.322509765625	2eb02dc2d589af21daff7b8888c229f1effdefe8a5f11367898d02f2c719373b	True
controllerType=0 controllerNumber=1 scan=16253	16253	2	46.690516	controllerType=0 controllerNumber=1 scan=16250	594.5956	259afd8c473ca4a897379e43a5e7d678922a5c90627b571304dfd67e33749dce	True
controllerType=0 controllerNumber=1 scan=16254	16254	2	46.691254	controllerType=0 controllerNumber=1 scan=16250	449.2243	016bae67b251bed509324015efa87c7cb5623de99898d2fed6df180018b3361d	True
controllerType=0 controllerNumber=1 scan=16255	16255	2	46.691704	controllerType=0 controllerNumber=1 scan=16250	496.9047	5cfd9f3d30a66ceb811788c4160553e9f15f7d9155a29064054694411fc9db5b	True
controllerType=0 controllerNumber=1 scan=16256	16256	2	46.692446	controllerType=0 controllerNumber=1 scan=16250	525.3176	4b4712105ae0e73fcad30890371ee6a0e51a83f5950ff355f9f556b724a56f74	True
controllerType=0 controllerNumber=1 scan=16257	16257	2	46.6932	controllerType=0 controllerNumber=1 scan=16250	525.0158	c6702c71e95fe6595be25937e3651544b4ebed1ce12ad2603b728590e16d5f71	True
controllerType=0 controllerNumber=1 scan=16258	16258	2	46.693935	controllerType=0 controllerNumber=1 scan=16250	411.2184	859f5436eba3f0474803a7be6cd6cb3f330f826c9050a24aac364211b36d23ba	True
controllerType=0 controllerNumber=1 scan=16259	16259	2	46.694664	controllerType=0 controllerNumber=1 scan=16250	413.720764160156	38757bae38a33ff3dada575c6b45e32708599467da4b20df67f7d22b41a6c689	True
controllerType=0 controllerNumber=1 scan=16260	16260	2	46.695406	controllerType=0 controllerNumber=1 scan=16250	773.3713	690276987ad3b106be5f5fbf0be95bda2bb351ff0cb0f787da7ea9ff27a57d24	True
controllerType=0 controllerNumber=1 scan=16261	16261	2	46.695975	controllerType=0 controllerNumber=1 scan=16250	419.251586914063	75050f5d971430b286f1447a937120794798059e057b6f0084ca6f1548df2d0a	True
controllerType=0 controllerNumber=1 scan=16262	16262	2	46.696725	controllerType=0 controllerNumber=1 scan=16250	994.948	81919c03354d2daa473925563a96cad530942a4730fbb5697322b6230cd2e215	True
controllerType=0 controllerNumber=1 scan=16263	16263	2	46.697475	controllerType=0 controllerNumber=1 scan=16250	458.757720947266	b5dcba8d780fb1f486912c40ad0476d2a325b06bcd3e473494d9ce0e648cd64e	True
controllerType=0 controllerNumber=1 scan=16264	16264	2	46.698206	controllerType=0 controllerNumber=1 scan=16250	522.260131835938	0d81caf606f57659a863f8479a92977318634740d5545bcbf4aeeadb6224681c	True
controllerType=0 controllerNumber=1 scan=16265	16265	2	46.698948	controllerType=0 controllerNumber=1 scan=16250	394.24	85289d4c20dbc985bcc2129d66b99972ae78150cd6e9cae88bd57fc281d8bf5b	True
controllerType=0 controllerNumber=1 scan=16266	16266	1	46.699987			d4d3db1a87646fa64f5e79f0f186ad8fd3b255b8b082a68dac78a6e8bcfe3bd7	True
controllerType=0 controllerNumber=1 scan=16267	16267	2	46.702118	controllerType=0 controllerNumber=1 scan=16266	569.298828125	808de4adb498af2952788ef4fb8749108e6ad2b1cfac5459fa4e05b92550200c	True
controllerType=0 controllerNumber=1 scan=16268	16268	2	46.702889	controllerType=0 controllerNumber=1 scan=16266	586.2968	8bba0bc33b22ed06f3359edc2a73ca2062280e92f2f23fc24840c879563ccf77	True
controllerType=0 controllerNumber=1 scan=16269	16269	2	46.703625	controllerType=0 controllerNumber=1 scan=16266	603.3132	c7f07f60c9fe5583f83cf4ac9308e99d50c636b1bfacd8206550bdd19ae3a4d1	True
controllerType=0 controllerNumber=1 scan=16270	16270	2	46.704093	controllerType=0 controllerNumber=1 scan=16266	393.731201171875	f981232b220242790aaca9e972429ca00dd2644d7592c222b69d579ffcc81da1	True
controllerType=0 controllerNumber=1 scan=16271	16271	2	46.704839	controllerType=0 controllerNumber=1 scan=16266	616.3631	7eb55fc629012af7ed97a0a3f25b3a028a82c334d6147511effe10354168ca77	True
controllerType=0 controllerNumber=1 scan=16272	16272	2	46.705579	controllerType=0 controllerNumber=1 scan=16266	476.905151367188	61f8e170680152a90c98cdec1934f7a9bbff0092a89b1b22cc6d060eb446c63f	True
controllerType=0 controllerNumber=1 scan=16273	16273	2	46.706333	controllerType=0 controllerNumber=1 scan=16266	699.686	2752a67b4eba26be5fac49686d8209759aade6b1bd7924b0a41305a7f4865df9	True
controllerType=0 controllerNumber=1 scan=16274	16274	2	46.707073	controllerType=0 controllerNumber=1 scan=16266	785.3551	c2e7b868b64e4568a57dcb6adfe94263c06250ba1ac4aea1c73496edecc9e95d	True
controllerType=0 controllerNumber=1 scan=16275	16275	2	46.707808	controllerType=0 controllerNumber=1 scan=16266	391.866638183594	72e7c6aedaa9eb36b32f7f27faeffc72e46b5ad61f7afde717f5ef5e886c1343	True
controllerType=0 controllerNumber=1 scan=16276	16276	2	46.708537	controllerType=0 controllerNumber=1 scan=16266	411.7568359375	295e5fb4c89694e38768563cffb7990f4017a2ea10c77530d7b3947775b60f79	True
controllerType=0 controllerNumber=1 scan=16277	16277	2	46.709266	controllerType=0 controllerNumber=1 scan=16266	423.263549804688	10e1d488b7da51b66872d7500547f7ddefd7a3ec5a32470e7d4fa2369519e7a0	True
controllerType=0 controllerNumber=1 scan=16278	16278	2	46.709998	controllerType=0 controllerNumber=1 scan=16266	428.199432373047	d74c5a25fbc0462260f2ee63d165672679a273ac72ae83673c8413fa78e7cf58	True
controllerType=0 controllerNumber=1 scan=16279	16279	2	46.710733	controllerType=0 controllerNumber=1 scan=16266	441.206420898438	b7e7dbf7a12ce5f9c211842e84bffe2aa3e620553fcbde50c6323692478ebf0e	True
controllerType=0 controllerNumber=1 scan=16280	16280	2	46.711481	controllerType=0 controllerNumber=1 scan=16266	544.658874511719	e3904b707e571b1c8bbaae4c28800972fbd50aea16fbeb89832b418e3c48c9a8	True
controllerType=0 controllerNumber=1 scan=16281	16281	2	46.712218	controllerType=0 controllerNumber=1 scan=16266	720.8582	128484cee8d4f2d87a0331f0d3357c4f359663b5b82628b53174ae55a1d84bf1	True
controllerType=0 controllerNumber=1 scan=16282	16282	1	46.713254			3f5bd640142b4135ae951ad62dc0ba28ae6957b23fa55136260dfe02e935e2b4	True
controllerType=0 controllerNumber=1 scan=16283	16283	2	46.715383	controllerType=0 controllerNumber=1 scan=16282	380.528228759766	1fec62225e47712ba431dc2a5a554d08cea19bda6d17d8542a32a533f406d1ff	True
controllerType=0 controllerNumber=1 scan=16284	16284	2	46.716139	controllerType=0 controllerNumber=1 scan=16282	744.9051	6b68e653ffe5bba618292b296dcc92f90e53e0d47ff257f6ca797b09b34d7d96	True
controllerType=0 controllerNumber=1 scan=16285	16285	2	46.716893	controllerType=0 controllerNumber=1 scan=16282	415.6524	c141370f67309aaa6ab248fc459c59355867a7efaad70cefe9af519a12edab11	True
controllerType=0 controllerNumber=1 scan=16286	16286	2	46.717514	controllerType=0 controllerNumber=1 scan=16282	575.3088	f9d487d0cf3f495b4f23b38cd9134a6414c9adcf640ff20d9dc6c219a438846d	True
controllerType=0 controllerNumber=1 scan=16287	16287	2	46.718252	controllerType=0 controllerNumber=1 scan=16282	616.3478	49a52557c7954f4c99465f04095fd7d6f1f846d75eda69752c55023cc959783f	True
controllerType=0 controllerNumber=1 scan=16288	16288	2	46.718991	controllerType=0 controllerNumber=1 scan=16282	508.259	f31274f09d564e571fe3e2f7f0eeea1ae9e97c2db84d20ed42a41cabbb36f5b8	True
controllerType=0 controllerNumber=1 scan=16289	16289	2	46.719725	controllerType=0 controllerNumber=1 scan=16282	544.747131347656	9d4d72f09957fb4024e4930dabedca33a8a08fd471e5085c139166bc152de511	True
controllerType=0 controllerNumber=1 scan=16290	16290	2	46.720454	controllerType=0 controllerNumber=1 scan=16282	389.212310791016	7f5fde4024444476e2434cab50676eba93fb1af91a425bf77e3c0347e5f6a7e2	True
controllerType=0 controllerNumber=1 scan=16291	16291	2	46.721181	controllerType=0 controllerNumber=1 scan=16282	380.672729492188	9f5fad59def12ae6b4456a9959dc9ea33292c04d6ac9c0e7e38e9d94dccf43d7	True
controllerType=0 controllerNumber=1 scan=16292	16292	2	46.721918	controllerType=0 controllerNumber=1 scan=16282	425.908477783203	fe81751588ce262ca06911f70ad6dee13b156ab9c6b55f5ba21efc52b471b71d	True
controllerType=0 controllerNumber=1 scan=16293	16293	2	46.722658	controllerType=0 controllerNumber=1 scan=16282	758.3419	ef1cdbdaeb77b75acb75043692cc1ca45069e4ea4c290482366a8e5d68b5ad72	True
controllerType=0 controllerNumber=1 scan=16294	16294	2	46.723393	controllerType=0 controllerNumber=1 scan=16282	651.312072753906	28e45734c055e8f3a015b50833336a24f99a5393b81e86b94f4b8bf9bce1682c	True
controllerType=0 controllerNumber=1 scan=16295	16295	2	46.724152	controllerType=0 controllerNumber=1 scan=16282	565.609619140625	09f019d29d8379de97069077a2a7520b652bd0e0f048e953163dd6c828713b97	True
controllerType=0 controllerNumber=1 scan=16296	16296	2	46.724883	controllerType=0 controllerNumber=1 scan=16282	495.303405761719	4d644f1093d709e1025e355eacf70db310172555d11d554d6ff530614d0b25b4	True
controllerType=0 controllerNumber=1 scan=16297	16297	2	46.725598	controllerType=0 controllerNumber=1 scan=16282	490.894927978516	c334cdb6e5e97091ba8b7365cd365da1f7062812039e680862114237ea9d85a0	True
controllerType=0 controllerNumber=1 scan=16298	16298	1	46.726635			e665d79dce249f225c1a92c76ec77cb2faaf23c0ff69bb842a9c1a07e4a3a878	True
controllerType=0 controllerNumber=1 scan=16299	16299	2	46.728768	controllerType=0 controllerNumber=1 scan=16298	540.29638671875	40514ab762e913514bb9cea3aeaa0c448e90f322ab265c441ccfa5fc85898174	True
controllerType=0 controllerNumber=1 scan=16300	16300	2	46.729441	controllerType=0 controllerNumber=1 scan=16298	496.940368652344	2cecc6e71ddc0e69cc47c1e44a3025ee043fd35effa0673c1a996a9f3e7e765e	True
controllerType=0 controllerNumber=1 scan=16301	16301	2	46.730171	controllerType=0 controllerNumber=1 scan=16298	426.700592041016	433e144d8ca572d8fca7f76af4d111d702fc2efd4eb6e6f4ead53f586431c74d	True
controllerType=0 controllerNumber=1 scan=16302	16302	2	46.730768	controllerType=0 controllerNumber=1 scan=16298	431.7332	c851c42449387abcf5f5b297bfa94bbec9f06184dd116c7885e5b5b08139a9f2	True
controllerType=0 controllerNumber=1 scan=16303	16303	2	46.731506	controllerType=0 controllerNumber=1 scan=16298	445.5539	5d7f9fc0ca6bde29a40dc361055aa0dac3d1a070c37a5fbf5619a4092cb14042	True
controllerType=0 controllerNumber=1 scan=16304	16304	2	46.732237	controllerType=0 controllerNumber=1 scan=16298	505.785339355469	d4cd08ae223bbbdc3244b268570d99206a6a1dbebd47a7ad06d48285a8e5ae7b	True
controllerType=0 controllerNumber=1 scan=16305	16305	2	46.732985	controllerType=0 controllerNumber=1 scan=16298	462.5238	4cf656c26992df52adc73d5c7b27f1d220b2a745d722122e542e17624cee0636	True
controllerType=0 controllerNumber=1 scan=16306	16306	2	46.733719	controllerType=0 controllerNumber=1 scan=16298	406.8804	681aaebb54306da850524917ad878cd9c544e7a2bdb42bff3a749430a6a07ead	True
controllerType=0 controllerNumber=1 scan=16307	16307	2	46.73445	controllerType=0 controllerNumber=1 scan=16298	382.227203369141	aa25d17302ffe25511f95cb8feaae1d867573819af9bf101e36ddbb63b0c7290	True
controllerType=0 controllerNumber=1 scan=16308	16308	2	46.735185	controllerType=0 controllerNumber=1 scan=16298	448.913146972656	08bb60a4bc4bcd4f363b72b8f58281ac3618562da6a830ab38978b56503321e5	True
controllerType=0 controllerNumber=1 scan=16309	16309	2	46.735933	controllerType=0 controllerNumber=1 scan=16298	585.3059	3a3060f64f28cf95fd561e18dd0294d6c523d7ea2fb6ef8066fefe9f1b0a4f14	True
controllerType=0 controllerNumber=1 scan=16310	16310	2	46.736673	controllerType=0 controllerNumber=1 scan=16298	787.975	1259f8e431ca646e6c9438064797d7b20a55e63aee42bd1ebe89136a9a8710b9	True
controllerType=0 controllerNumber=1 scan=16311	16311	2	46.737408	controllerType=0 controllerNumber=1 scan=16298	422.529449462891	67ddd60d50e9579b5cebcde2b3ad4756bac330bf60c05f383420091742c778ae	True
controllerType=0 controllerNumber=1 scan=16312	16312	2	46.73815	controllerType=0 controllerNumber=1 scan=16298	515.559692382813	eefe7a71cc0e6e76398a279d87e798dd1ed0bdefb82af897557843220a66cf7e	True
controllerType=0 controllerNumber=1 scan=16313	16313	2	46.738889	controllerType=0 controllerNumber=1 scan=16298	507.2908	c06679e6fbd25b78678decdd1c8a479c8d15fbae873460f24727d43d8770566e	True
controllerType=0 controllerNumber=1 scan=16314	16314	1	46.739927			a9632795fa7b0fb53ea3b092720967a02654ca330a1a8e01e815e70e164fef3c	True
controllerType=0 controllerNumber=1 scan=16315	16315	2	46.742056	controllerType=0 controllerNumber=1 scan=16314	604.232421875	b2d423756c9eff6137272cf83ba431aa06a5ce8dd8f045bf12f945c2f0b87506	True
controllerType=0 controllerNumber=1 scan=16316	16316	2	46.742806	controllerType=0 controllerNumber=1 scan=16314	524.2883	efc43a13cd650c1a403c1e611fcf5a61eb2d916848e2a088d1569526b40d08c2	True
controllerType=0 controllerNumber=1 scan=16317	16317	2	46.743537	controllerType=0 controllerNumber=1 scan=16314	482.263732910156	c21872c7aecd8e458a8bb494f3edbd62495917ab6ed6da293d15feb0aeb428f5	True
controllerType=0 controllerNumber=1 scan=16318	16318	2	46.743858	controllerType=0 controllerNumber=1 scan=16314	555.283752441406	c80e98a5eade844f2528a9184a848ecc2c3d9366189be92cc1b5229989a51112	True
controllerType=0 controllerNumber=1 scan=16319	16319	2	46.744379	controllerType=0 controllerNumber=1 scan=16314	557.3065	7164c758fa046f49ac9abb8cb681a1178ad91152df61bcb12e318af4f9f81437	True
